transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost
295,11,1643,2017-01-20,True,Approved,Giant Bicycles,Standard,high,medium,"1274,93","764,96"
296,91,1524,2017-03-14,True,Approved,Solex,Standard,medium,medium,"100,35","75,26"
297,18,3205,2017-04-14,True,Approved,Solex,Standard,medium,medium,"575,27","431,45"
298,17,2860,2017-11-20,True,Approved,Solex,Standard,high,medium,"1024,66","614,80"
299,13,772,2017-05-24,False,Approved,Solex,Standard,medium,medium,"1163,89","589,27"
300,4,323,2017-03-25,True,Approved,Giant Bicycles,Standard,high,medium,"1129,13","677,48"
301,78,2530,2017-03-24,,Approved,Giant Bicycles,Standard,medium,large,"1765,3","709,48"
302,42,2426,2017-03-17,True,Approved,OHM Cycles,Road,medium,small,1810,"1610,90"
303,48,1883,2017-11-18,False,Approved,WeareA2B,Standard,medium,medium,"1762,96","950,52"
304,12,2745,2017-04-07,False,Approved,WeareA2B,Standard,medium,medium,"1231,15","161,60"
305,77,2819,2017-01-04,False,Approved,Norco Bicycles,Road,medium,large,"1240,31","795,10"
306,25,792,2017-12-13,False,Approved,OHM Cycles,Standard,high,medium,"2005,66","1203,40"
307,35,923,2017-04-20,False,Approved,Giant Bicycles,Standard,medium,medium,"1403,5","954,82"
308,7,3353,2017-07-21,False,Approved,Trek Bicycles,Road,low,medium,"980,37","234,43"
309,68,3394,2017-11-27,False,Approved,OHM Cycles,Standard,medium,medium,"1636,9","44,71"
310,75,3213,2017-10-21,False,Approved,Giant Bicycles,Touring,medium,large,"1873,97","863,95"
311,77,3260,2017-03-07,False,Approved,WeareA2B,Standard,medium,medium,"1769,64","108,76"
312,1,1015,2017-12-04,False,Approved,Giant Bicycles,Standard,medium,medium,"1403,5","954,82"
313,81,2266,2017-01-25,False,Approved,Solex,Standard,medium,medium,"1151,96","649,49"
314,6,58,2017-08-20,True,Approved,OHM Cycles,Standard,high,medium,"227,88","136,73"
315,40,3118,2017-12-18,True,Approved,Trek Bicycles,Road,medium,large,"1894,19","598,76"
316,62,1414,2017-08-01,False,Approved,Solex,Standard,medium,medium,"478,16","298,72"
317,90,2202,2017-06-19,True,Approved,Norco Bicycles,Standard,low,medium,"363,01","290,41"
318,32,2144,2017-05-31,True,Approved,Giant Bicycles,Standard,medium,medium,"642,7","211,37"
319,65,1033,2017-10-09,True,Approved,WeareA2B,Standard,medium,medium,"1807,45","778,69"
320,15,2157,2017-06-20,True,Approved,Norco Bicycles,Standard,low,medium,"958,74","748,90"
321,36,1097,2017-01-23,False,Approved,Solex,Standard,low,medium,"945,04","507,58"
322,12,2757,2017-04-19,False,Approved,WeareA2B,Standard,medium,medium,"1231,15","161,60"
323,67,87,2017-11-08,True,Approved,Norco Bicycles,Road,medium,medium,"544,05","376,84"
324,87,2049,2017-10-11,False,Approved,OHM Cycles,Standard,medium,medium,"1636,9","44,71"
325,62,952,2017-11-14,True,Approved,Solex,Standard,medium,medium,"478,16","298,72"
326,55,1745,2017-01-20,False,Approved,Trek Bicycles,Road,medium,large,"1894,19","598,76"
327,1,40,2017-05-09,True,Approved,Giant Bicycles,Standard,medium,medium,"1403,5","954,82"
328,98,372,2017-10-17,True,Approved,Trek Bicycles,Standard,high,medium,"358,39","215,03"
329,79,1627,2017-08-11,True,Approved,Norco Bicycles,Standard,medium,medium,"1555,58","818,01"
330,1,444,2017-11-15,False,Approved,Giant Bicycles,Standard,medium,medium,"1403,5","954,82"
331,61,217,2017-05-23,False,Approved,Norco Bicycles,Standard,medium,small,"586,45","521,94"
332,71,1656,2017-08-02,True,Approved,Solex,Standard,high,large,"1842,92","1105,75"
333,58,485,2017-12-16,True,Approved,OHM Cycles,Road,medium,medium,"1280,28","829,51"
334,86,2252,2017-02-21,False,Approved,Norco Bicycles,Road,high,large,"774,53","464,72"
335,95,3103,2017-11-01,False,Approved,Giant Bicycles,Standard,medium,large,"569,56","528,43"
336,55,506,2017-10-05,True,Approved,Trek Bicycles,Road,medium,large,"1894,19","598,76"
337,82,1615,2017-10-30,,Approved,Norco Bicycles,Standard,high,medium,"1148,64","689,18"
338,32,1881,2017-01-02,True,Approved,Giant Bicycles,Standard,medium,medium,"642,7","211,37"
339,65,2903,2017-12-04,True,Approved,WeareA2B,Standard,medium,medium,"1807,45","778,69"
340,49,1274,2017-12-16,False,Approved,Trek Bicycles,Road,medium,medium,"533,51","400,13"
341,1,1443,2017-08-27,False,Approved,Giant Bicycles,Standard,medium,medium,"1403,5","954,82"
342,24,2091,2017-03-14,False,Approved,Solex,Road,medium,large,"1777,8","820,78"
343,61,1478,2017-03-11,,Approved,Norco Bicycles,Standard,medium,small,"586,45","521,94"
344,7,1493,2017-07-09,False,Approved,Giant Bicycles,Standard,medium,small,"1311,44","1167,18"
345,84,1614,2017-03-21,False,Approved,Giant Bicycles,Road,medium,medium,"792,9","594,68"
346,48,476,2017-07-19,False,Approved,WeareA2B,Standard,medium,medium,"1762,96","950,52"
347,16,1777,2017-04-12,True,Approved,Norco Bicycles,Standard,high,small,"1661,92","1479,11"
348,40,940,2017-08-11,False,Approved,OHM Cycles,Standard,high,medium,"1458,17","874,90"
349,100,2930,2017-10-20,True,Approved,Norco Bicycles,Road,medium,medium,"1036,59","206,35"
350,27,2354,2017-10-26,True,Approved,Trek Bicycles,Standard,medium,medium,"499,53","388,72"
351,59,1582,2017-06-15,False,Approved,Solex,Standard,medium,large,"1061,56","733,58"
352,34,416,2017-06-19,False,Approved,Norco Bicycles,Road,high,large,"774,53","464,72"
353,18,1013,2017-04-20,True,Approved,Norco Bicycles,Standard,high,medium,"1148,64","689,18"
354,83,533,2017-11-14,False,Approved,Solex,Touring,medium,large,"2083,94","675,03"
355,82,968,2017-03-22,True,Approved,Giant Bicycles,Road,medium,medium,"1538,99","829,65"
356,88,727,2017-07-09,True,Approved,Norco Bicycles,Standard,medium,medium,"1198,46","381,10"
357,77,1160,2017-04-13,False,Approved,Norco Bicycles,Road,medium,large,"1240,31","795,10"
358,6,3425,2017-12-06,True,Approved,OHM Cycles,Standard,high,medium,"227,88","136,73"
359,10,1614,2017-11-10,True,Approved,Solex,Standard,medium,medium,"1945,43","333,18"
360,69,2140,2017-04-26,True,Approved,Norco Bicycles,Road,medium,large,"1240,31","795,10"
361,15,2589,2017-01-31,False,Approved,WeareA2B,Standard,medium,medium,"1292,84","13,44"
362,7,2920,2017-09-22,True,Approved,Trek Bicycles,Road,low,medium,"980,37","234,43"
363,73,62,2017-08-14,True,Approved,Solex,Standard,medium,medium,"1945,43","333,18"
364,32,1112,2017-09-13,False,Approved,Giant Bicycles,Standard,medium,medium,"642,7","211,37"
365,39,1995,2017-05-03,True,Approved,Giant Bicycles,Standard,medium,large,"1812,75","582,48"
366,28,1965,2017-08-22,False,Approved,Norco Bicycles,Standard,medium,small,"1216,14","1082,36"
367,0,1614,2017-03-10,False,Approved,,,,,"850,89",
368,25,366,2017-01-24,True,Approved,OHM Cycles,Standard,high,medium,"2005,66","1203,40"
369,32,2682,2017-07-29,False,Approved,Giant Bicycles,Standard,high,medium,1179,"707,40"
370,78,2993,2017-08-03,True,Approved,Giant Bicycles,Standard,medium,large,"1765,3","709,48"
371,44,1887,2017-08-28,False,Approved,WeareA2B,Standard,medium,medium,"1769,64","108,76"
372,56,1692,2017-08-16,True,Approved,OHM Cycles,Standard,medium,medium,"183,86","137,90"
373,1,1927,2017-06-24,False,Approved,Giant Bicycles,Standard,medium,medium,"1403,5","954,82"
374,15,2567,2017-03-07,False,Approved,Norco Bicycles,Standard,low,medium,"958,74","748,90"
375,17,3276,2017-07-05,True,Approved,WeareA2B,Touring,medium,large,"1362,99","57,74"
376,0,1808,2017-02-09,False,Approved,Solex,Standard,medium,medium,"478,16","298,72"
377,7,2368,2017-10-17,False,Approved,Trek Bicycles,Road,low,medium,"980,37","234,43"
378,53,470,2017-10-27,False,Approved,OHM Cycles,Standard,medium,medium,"795,34","101,58"
379,20,3270,2017-03-03,False,Approved,Trek Bicycles,Standard,medium,small,"1775,81","1580,47"
380,3,1683,2017-08-20,True,Approved,Trek Bicycles,Standard,medium,large,"2091,47","388,92"
381,14,880,2017-09-18,True,Approved,Solex,Standard,high,large,"1842,92","1105,75"
382,83,309,2017-12-02,True,Approved,Solex,Touring,medium,large,"2083,94","675,03"
383,39,1698,2017-11-28,True,Approved,Giant Bicycles,Standard,medium,large,"1812,75","582,48"
384,67,1434,2017-08-28,False,Approved,Solex,Standard,medium,large,"1071,23","380,74"
385,40,2712,2017-05-14,False,Approved,Trek Bicycles,Road,medium,large,"1894,19","598,76"
386,13,892,2017-10-01,False,Approved,Solex,Standard,medium,medium,"1163,89","589,27"
387,100,832,2017-10-15,True,Approved,Norco Bicycles,Road,medium,medium,"1036,59","206,35"
388,35,1033,2017-05-03,True,Approved,Trek Bicycles,Standard,low,medium,"1057,51","154,40"
389,17,2834,2017-02-15,True,Approved,Solex,Standard,high,medium,"1024,66","614,80"
390,79,3015,2017-01-04,False,Approved,Norco Bicycles,Standard,medium,medium,"1555,58","818,01"
391,86,3484,2017-10-12,False,Approved,Norco Bicycles,Road,high,large,"774,53","464,72"
392,9,2775,2017-03-19,False,Approved,OHM Cycles,Road,medium,medium,"742,54","667,40"
393,58,1208,2017-08-30,True,Approved,OHM Cycles,Standard,medium,medium,"912,52","141,40"
394,58,2109,2017-06-29,False,Approved,OHM Cycles,Road,medium,medium,"1280,28","829,51"
395,43,3195,2017-10-12,True,Approved,Solex,Standard,medium,medium,"1151,96","649,49"
396,88,3366,2017-06-27,True,Approved,Norco Bicycles,Standard,medium,medium,"1198,46","381,10"
397,15,2492,2017-02-27,False,Approved,WeareA2B,Standard,medium,medium,"1292,84","13,44"
398,6,389,2017-03-12,True,Approved,OHM Cycles,Standard,high,medium,"227,88","136,73"
399,83,1306,2017-12-18,,Approved,Solex,Touring,medium,large,"2083,94","675,03"
400,0,552,2017-07-24,True,Approved,Solex,Standard,medium,medium,"71,49","53,62"
401,82,3009,2017-05-05,False,Approved,Giant Bicycles,Road,medium,medium,"1538,99","829,65"
402,88,2925,2017-06-14,False,Approved,Norco Bicycles,Standard,medium,medium,"1198,46","381,10"
403,14,140,2017-02-17,False,Approved,Trek Bicycles,Standard,medium,small,"1386,84","1234,29"
404,67,209,2017-09-14,True,Approved,Norco Bicycles,Road,medium,medium,"544,05","376,84"
405,76,225,2017-06-19,False,Approved,WeareA2B,Standard,low,medium,"642,31","513,85"
406,0,1595,2017-04-17,False,Approved,Trek Bicycles,Standard,high,medium,"358,39","215,03"
407,0,2559,2017-06-14,True,Approved,,,,,"710,59",
408,18,769,2017-12-11,False,Approved,Solex,Standard,medium,medium,"575,27","431,45"
409,23,1282,2017-05-08,False,Approved,Norco Bicycles,Mountain,low,small,"688,63","612,88"
410,82,2377,2017-03-07,False,Approved,Giant Bicycles,Road,medium,medium,"1538,99","829,65"
411,62,3355,2017-12-30,False,Approved,Solex,Standard,medium,medium,"478,16","298,72"
412,20,2350,2017-05-11,True,Approved,Trek Bicycles,Standard,medium,small,"1775,81","1580,47"
413,60,720,2017-09-09,False,Approved,Giant Bicycles,Standard,high,small,"1977,36","1759,85"
414,65,3249,2017-02-02,True,Approved,WeareA2B,Standard,medium,medium,"1807,45","778,69"
415,76,2939,2017-10-01,True,Approved,WeareA2B,Standard,low,medium,"642,31","513,85"
416,17,1035,2017-11-03,True,Approved,Solex,Standard,high,medium,"1024,66","614,80"
417,73,492,2017-10-02,False,Approved,Solex,Standard,medium,medium,"1945,43","333,18"
418,39,3100,2017-12-10,True,Approved,Giant Bicycles,Standard,medium,large,"1812,75","582,48"
419,34,1586,2017-04-19,False,Approved,WeareA2B,Standard,medium,medium,"1231,15","161,60"
420,97,31,2017-05-25,True,Approved,OHM Cycles,Road,medium,medium,"742,54","667,40"
421,9,887,2017-04-28,False,Approved,Norco Bicycles,Standard,medium,small,"1216,14","1082,36"
422,11,3356,2017-08-26,False,Approved,Giant Bicycles,Standard,high,medium,"1274,93","764,96"
423,82,2498,2017-09-15,True,Approved,Giant Bicycles,Road,medium,medium,"1538,99","829,65"
424,96,3415,2017-03-03,True,Approved,Giant Bicycles,Standard,medium,large,"1635,3","993,66"
425,28,2828,2017-09-06,False,Approved,Solex,Road,medium,small,"1703,52","1516,13"
426,39,3117,2017-04-24,True,Approved,Giant Bicycles,Standard,medium,large,"1812,75","582,48"
427,70,2850,2017-11-19,False,Approved,Trek Bicycles,Standard,high,medium,"495,72","297,43"
428,62,2779,2017-11-30,True,Approved,Solex,Standard,medium,medium,"478,16","298,72"
429,84,683,2017-12-15,False,Approved,Trek Bicycles,Road,medium,medium,"290,62","215,14"
430,21,2342,2017-10-26,False,Approved,Solex,Standard,medium,large,"1071,23","380,74"
431,7,3388,2017-02-12,False,Approved,Trek Bicycles,Road,low,medium,"980,37","234,43"
432,79,1968,2017-06-19,True,Approved,Norco Bicycles,Standard,medium,medium,"1555,58","818,01"
433,39,2923,2017-12-17,True,Approved,Giant Bicycles,Standard,medium,large,"1812,75","582,48"
434,67,15,2017-03-10,False,Approved,Norco Bicycles,Road,medium,medium,"544,05","376,84"
435,4,2659,2017-07-22,True,Approved,Solex,Standard,medium,medium,"1483,2","99,59"
436,96,3417,2017-09-26,True,Approved,WeareA2B,Road,low,small,"1172,78","1043,77"
437,13,1862,2017-08-27,True,Approved,Solex,Standard,medium,medium,"1577,53","826,51"
438,76,1670,2017-04-17,False,Approved,WeareA2B,Standard,low,medium,"642,31","513,85"
439,33,2126,2017-12-05,True,Approved,Giant Bicycles,Standard,medium,small,"1311,44","1167,18"
440,54,2702,2017-10-20,True,Approved,WeareA2B,Standard,medium,medium,"1292,84","13,44"
441,93,125,2017-02-25,True,Approved,WeareA2B,Standard,medium,medium,"1065,03","230,09"
442,63,750,2017-04-24,True,Approved,Solex,Standard,medium,medium,"1483,2","99,59"
443,52,359,2017-01-25,False,Approved,OHM Cycles,Road,medium,medium,"1280,28","829,51"
444,33,2820,2017-09-10,False,Approved,Giant Bicycles,Standard,medium,small,"1311,44","1167,18"
445,65,850,2017-11-25,True,Approved,WeareA2B,Standard,medium,medium,"1807,45","778,69"
446,50,3072,2017-05-23,False,Approved,WeareA2B,Standard,medium,small,"175,89","131,92"
447,0,820,2017-06-23,False,Approved,Solex,Standard,medium,medium,"71,49","53,62"
448,4,919,2017-09-28,True,Approved,Giant Bicycles,Standard,high,medium,"1129,13","677,48"
449,26,1250,2017-03-31,False,Approved,WeareA2B,Standard,medium,medium,"1992,93","762,63"
450,5,1655,2017-05-01,False,Approved,Trek Bicycles,Mountain,low,medium,"574,64","459,71"
451,29,1194,2017-12-02,True,Approved,Norco Bicycles,Road,medium,medium,"543,39","407,54"
452,80,234,2017-03-20,False,Approved,Trek Bicycles,Standard,medium,large,"1469,44","596,55"
453,9,724,2017-11-22,False,Approved,OHM Cycles,Road,medium,medium,"742,54","667,40"
454,9,1976,2017-05-03,False,Approved,OHM Cycles,Road,medium,medium,"742,54","667,40"
455,24,193,2017-08-16,True,Approved,Solex,Road,medium,large,"1777,8","820,78"
456,84,1588,2017-01-30,True,Approved,Giant Bicycles,Road,medium,medium,"792,9","594,68"
457,100,290,2017-10-10,False,Approved,Norco Bicycles,Road,medium,medium,"1036,59","206,35"
458,7,167,2017-03-25,False,Approved,Giant Bicycles,Standard,medium,small,"1311,44","1167,18"
459,51,2821,2017-04-29,True,Approved,OHM Cycles,Standard,high,medium,"2005,66","1203,40"
460,21,1201,2017-08-07,False,Approved,Solex,Standard,medium,large,"1071,23","380,74"
461,46,893,2017-07-09,False,Approved,Solex,Standard,low,medium,"1289,85","74,51"
462,62,2794,2017-09-05,True,Approved,Solex,Standard,medium,medium,"478,16","298,72"
463,96,3166,2017-07-14,True,Approved,WeareA2B,Road,low,small,"1172,78","1043,77"
464,81,1422,2017-10-13,False,Approved,Norco Bicycles,Standard,medium,small,"586,45","521,94"
465,31,3476,2017-04-17,False,Approved,Giant Bicycles,Standard,medium,medium,"230,91","173,18"
466,13,505,2017-06-24,True,Approved,Solex,Standard,medium,medium,"1577,53","826,51"
467,59,1132,2017-10-15,False,Approved,Solex,Standard,medium,large,"1061,56","733,58"
468,53,2363,2017-11-02,True,Approved,OHM Cycles,Standard,medium,medium,"795,34","101,58"
469,12,1816,2017-10-11,False,Approved,WeareA2B,Standard,medium,medium,"1231,15","161,60"
470,18,73,2017-04-30,False,Approved,Solex,Standard,medium,medium,"575,27","431,45"
471,18,647,2017-01-21,True,Approved,Solex,Standard,medium,medium,"575,27","431,45"
472,2,1304,2017-02-09,True,Approved,Giant Bicycles,Road,low,small,"590,26","525,33"
473,25,344,2017-11-11,False,Approved,OHM Cycles,Standard,high,medium,"2005,66","1203,40"
474,18,1001,2017-10-07,True,Approved,Solex,Standard,medium,medium,"575,27","431,45"
475,16,2724,2017-08-10,False,Approved,Norco Bicycles,Standard,high,small,"1661,92","1479,11"
476,21,1787,2017-08-19,True,Approved,WeareA2B,Touring,medium,medium,"1466,68","363,25"
477,73,367,2017-02-12,,Approved,Solex,Standard,medium,medium,"1945,43","333,18"
478,98,524,2017-01-18,True,Approved,Trek Bicycles,Standard,high,medium,"358,39","215,03"
479,69,479,2017-09-08,True,Approved,Giant Bicycles,Road,medium,medium,"792,9","594,68"
480,52,1782,2017-04-17,True,Approved,OHM Cycles,Road,medium,medium,"1280,28","829,51"
481,16,361,2017-03-15,True,Approved,Norco Bicycles,Standard,high,small,"1661,92","1479,11"
482,17,1135,2017-04-22,False,Approved,Solex,Standard,high,medium,"1024,66","614,80"
483,59,1591,2017-02-15,True,Approved,Solex,Standard,medium,large,"1061,56","733,58"
484,3,941,2017-05-04,True,Approved,Trek Bicycles,Standard,medium,large,"2091,47","388,92"
485,87,804,2017-03-17,False,Approved,OHM Cycles,Standard,medium,medium,"1636,9","44,71"
486,25,2729,2017-07-24,True,Approved,Giant Bicycles,Road,medium,medium,"1538,99","829,65"
487,27,223,2017-02-15,True,Approved,Trek Bicycles,Standard,medium,medium,"499,53","388,72"
488,10,1571,2017-09-09,True,Approved,WeareA2B,Touring,medium,medium,"1466,68","363,25"
489,82,2747,2017-01-25,False,Approved,Norco Bicycles,Standard,high,medium,"1148,64","689,18"
490,11,506,2017-04-12,True,Approved,Giant Bicycles,Standard,high,medium,"1274,93","764,96"
491,32,2676,2017-12-10,True,Approved,Giant Bicycles,Standard,medium,medium,"642,7","211,37"
492,90,547,2017-01-11,True,Approved,Norco Bicycles,Standard,low,medium,"363,01","290,41"
493,44,2623,2017-12-03,True,Approved,WeareA2B,Standard,medium,medium,"1769,64","108,76"
494,92,1509,2017-11-16,True,Approved,WeareA2B,Touring,medium,large,"1890,39","260,14"
495,21,479,2017-08-09,True,Approved,Solex,Standard,medium,large,"1071,23","380,74"
496,0,661,2017-11-08,False,Approved,Norco Bicycles,Standard,low,medium,"363,01","290,41"
497,62,1854,2017-12-30,True,Approved,Solex,Standard,high,medium,"1024,66","614,80"
498,72,125,2017-05-29,False,Approved,Norco Bicycles,Standard,medium,medium,"360,4","270,30"
499,22,1037,2017-07-19,False,Approved,WeareA2B,Standard,medium,medium,"60,34","45,26"
500,79,1446,2017-02-02,True,Approved,Norco Bicycles,Standard,medium,medium,"1555,58","818,01"
501,28,2810,2017-07-25,True,Approved,Norco Bicycles,Standard,medium,small,"1216,14","1082,36"
502,77,500,2017-06-13,True,Approved,Norco Bicycles,Road,medium,large,"1240,31","795,10"
503,87,2468,2017-08-07,True,Approved,OHM Cycles,Standard,medium,medium,"1636,9","44,71"
504,5,1785,2017-03-10,False,Approved,Trek Bicycles,Mountain,low,medium,"574,64","459,71"
505,66,2560,2017-07-09,False,Approved,Giant Bicycles,Road,low,small,"590,26","525,33"
506,66,1853,2017-12-04,False,Approved,Giant Bicycles,Road,low,small,"590,26","525,33"
507,71,3468,2017-09-02,True,Approved,Solex,Standard,high,large,"1842,92","1105,75"
508,91,3389,2017-03-24,False,Approved,Solex,Standard,medium,medium,"100,35","75,26"
509,17,3015,2017-07-28,False,Approved,Solex,Standard,high,medium,"1024,66","614,80"
510,85,3073,2017-04-23,True,Approved,WeareA2B,Standard,medium,medium,"752,64","205,36"
511,24,683,2017-07-04,True,Approved,Solex,Road,medium,large,"1777,8","820,78"
512,62,1020,2017-10-02,True,Approved,Solex,Standard,medium,medium,"478,16","298,72"
513,0,1052,2017-11-29,False,Approved,Trek Bicycles,Road,medium,medium,"533,51","400,13"
